,Sample Index,Condition,Question,Similarity,Generated Response,True Label
360,60,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_SubjectiveLit,0.9772362,"I'm pretty confident in my ability to find and understand health information. I know how to research online, read articles, and ask questions to my doctor. I'm also good at following instructions and taking care of myself when I'm sick. However, if it's something really complex or technical, I might need some extra help or explanations to fully understand it.","If I have interest in finding out more about my health problem, I often search the internet before going to the doctor, and prepare myself with questions. Then I ask my doctor and try to get the best and most thorough answers. I ask her to clarify if I don't understand. I feel I am persistent and smart enough to ask the right questions and get answers from different sources/doctors if I need to, in order to make decisions for myself."
361,60,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_Anxiety,0.96946895,"I worry that the doctor might find something seriously wrong with me, and that I might need to undergo some kind of invasive treatment or surgery. I also worry that they might not take my symptoms seriously or might misdiagnose me. And sometimes, I get anxious about the waiting time and the uncertainty of what's going to happen during the visit.",I don't like being examined (especially pap smears) and getting shots. I feel most anxious about pain from shots and blood tests.
362,60,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_Numeracy,0.95179576,"When my grandmother was diagnosed with diabetes, I helped her understand what it meant and how to manage it. I researched and explained to her what foods were good and bad for her condition, and how to monitor her blood sugar levels. I also encouraged her to exercise regularly and helped her create a routine. With my guidance, she was able to make lifestyle changes and better manage her condition.","I had pain recently in my chest every time I coughed, and a long lasting cough. I knew I had pulled a muscle in my chest from coughing, and from the symptoms of my cough, I knew it wasn't serious even though it was lasting a long time. I went to the doctor to get my cough and chest examined. She confirmed that what I suspected was all correct."
363,60,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_TrustPhys,0.99018544,"I trust my doctor to some extent, but I don't think she's very thorough or invested in my care. She seems overwhelmed and busy, which makes me question her ability to really listen to my concerns and provide personalized advice. I've had to advocate for myself and push for more information or further testing, which makes me feel like I'm doing her job for her.","My PCP seems rushed when I see her. She also seems tired and overworked. She seems like she cares a little, but she explains things to me but doesn't try to be super thorough. I probably wouldn't keep seeing her if I had actual health problems."
364,60,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_SubjectiveLit,0.98414266,"I'm pretty good at finding health information online and understanding it, but sometimes I worry that I might not be looking at credible sources. I also trust my doctor's advice, but I like to do my own research too, just to be sure. Overall, I feel confident in my ability to make informed decisions about my health, but I'm not an expert, so I try to stay open-minded and ask questions when I'm unsure.","If I have interest in finding out more about my health problem, I often search the internet before going to the doctor, and prepare myself with questions. Then I ask my doctor and try to get the best and most thorough answers. I ask her to clarify if I don't understand. I feel I am persistent and smart enough to ask the right questions and get answers from different sources/doctors if I need to, in order to make decisions for myself."
365,60,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_Anxiety,0.97849727,"I worry that the doctor might find something seriously wrong with me, like a chronic illness or cancer. I also get anxious about the possibility of needing surgery or taking strong medications with bad side effects. The uncertainty of what the doctor might tell me is what really gets to me.",I don't like being examined (especially pap smears) and getting shots. I feel most anxious about pain from shots and blood tests.
366,60,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_Numeracy,0.9791517,"When my mom was diagnosed with high blood pressure, I helped her research and understand her medication options and lifestyle changes she needed to make. I also encouraged her to start exercising regularly and eating healthier, and even joined her in making those changes. With my support, she was able to get her blood pressure under control, and it made me feel proud and confident in my ability to understand and navigate health issues.","I had pain recently in my chest every time I coughed, and a long lasting cough. I knew I had pulled a muscle in my chest from coughing, and from the symptoms of my cough, I knew it wasn't serious even though it was lasting a long time. I went to the doctor to get my cough and chest examined. She confirmed that what I suspected was all correct."
367,60,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_TrustPhys,0.98792267,"I trust my doctor because she's knowledgeable and has a good reputation. However, I don't feel like she really listens to me or takes the time to understand my concerns. She seems more focused on getting through the appointment quickly rather than making sure I'm comfortable and informed.","My PCP seems rushed when I see her. She also seems tired and overworked. She seems like she cares a little, but she explains things to me but doesn't try to be super thorough. I probably wouldn't keep seeing her if I had actual health problems."
368,60,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_SubjectiveLit,0.9763685,"I feel like I'm pretty capable of finding and understanding basic health information, especially with the internet at my fingertips. I can read and comprehend medical articles and websites, and I'm not afraid to ask questions when I don't understand something. However, sometimes I wish I had a better understanding of medical jargon and technical terms, but overall, I feel confident in my ability to make informed health decisions.","If I have interest in finding out more about my health problem, I often search the internet before going to the doctor, and prepare myself with questions. Then I ask my doctor and try to get the best and most thorough answers. I ask her to clarify if I don't understand. I feel I am persistent and smart enough to ask the right questions and get answers from different sources/doctors if I need to, in order to make decisions for myself."
369,60,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_Anxiety,0.960497,"I worry about receiving bad news or a diagnosis that I'm not prepared to handle. I also get anxious about the possibility of needing invasive tests or procedures, and the thought of being poked and prodded makes me uncomfortable. Additionally, I dislike the feeling of being out of control and at the mercy of the doctor's expertise, which can be unsettling for me.",I don't like being examined (especially pap smears) and getting shots. I feel most anxious about pain from shots and blood tests.
370,60,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_Numeracy,0.9516993,"When my grandmother was diagnosed with diabetes, I helped her understand what it meant and how to manage it. I researched the condition and explained it to her in a way that was easy for her to understand, and also helped her create a meal plan and exercise routine to help her control her blood sugar levels. With my guidance, she was able to make lifestyle changes that improved her overall health.","I had pain recently in my chest every time I coughed, and a long lasting cough. I knew I had pulled a muscle in my chest from coughing, and from the symptoms of my cough, I knew it wasn't serious even though it was lasting a long time. I went to the doctor to get my cough and chest examined. She confirmed that what I suspected was all correct."
371,60,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_TrustPhys,0.9943879,"I trust my doctor because she's knowledgeable and confirms my self-diagnoses, but I don't fully trust her because she seems rushed and doesn't take the time to thoroughly explain things to me. I wish she would ask more questions and show more interest in my health, but overall, I think she's competent.","My PCP seems rushed when I see her. She also seems tired and overworked. She seems like she cares a little, but she explains things to me but doesn't try to be super thorough. I probably wouldn't keep seeing her if I had actual health problems."
372,60,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_SubjectiveLit,0.9656189,"I'm pretty confident in my ability to find and understand health information. I'm comfortable using the internet to research my symptoms and conditions, and I know how to evaluate the credibility of online sources. I also feel comfortable asking my doctor questions and seeking a second opinion if I need to. Overall, I think I'm able to make informed decisions about my health because I'm proactive about seeking out information and advice.","If I have interest in finding out more about my health problem, I often search the internet before going to the doctor, and prepare myself with questions. Then I ask my doctor and try to get the best and most thorough answers. I ask her to clarify if I don't understand. I feel I am persistent and smart enough to ask the right questions and get answers from different sources/doctors if I need to, in order to make decisions for myself."
373,60,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_Anxiety,0.9818237,"Honestly, I worry about receiving bad news or a diagnosis that could change my life drastically. I also get a bit anxious about the unknown, like what the doctor might find or what tests they might want to run. And, of course, I don't like the feeling of being poked and prodded during exams, it makes me a bit uncomfortable.",I don't like being examined (especially pap smears) and getting shots. I feel most anxious about pain from shots and blood tests.
374,60,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_Numeracy,0.9565179,"When my grandmother was diagnosed with diabetes, I helped her understand what it meant and how to manage it. I researched and explained to her what foods she should eat and avoid, how to monitor her blood sugar levels, and the importance of regular exercise. With my guidance, she was able to make lifestyle changes and better manage her condition.","I had pain recently in my chest every time I coughed, and a long lasting cough. I knew I had pulled a muscle in my chest from coughing, and from the symptoms of my cough, I knew it wasn't serious even though it was lasting a long time. I went to the doctor to get my cough and chest examined. She confirmed that what I suspected was all correct."
375,60,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_TrustPhys,0.9834255,"I trust my primary care physician because she takes the time to listen to my concerns and explains things clearly. She's also very thorough in her examinations and doesn't rush me out of the office. I feel like she genuinely cares about my well-being and isn't just trying to prescribe a quick fix. Overall, I feel comfortable with her and believe she has my best interests in mind.","My PCP seems rushed when I see her. She also seems tired and overworked. She seems like she cares a little, but she explains things to me but doesn't try to be super thorough. I probably wouldn't keep seeing her if I had actual health problems."
376,60,Baseline Zero Shot,Text_SubjectiveLit,0.9724272,"To be honest, I'd say I struggle with feeling overwhelmed when it comes to understanding my health information. I often find myself getting lost in medical jargon and feeling like I'm not equipped to make informed decisions about my care. I've had experiences where I've left doctor's appointments feeling confused and unsure about what I'm supposed to do next. Sometimes I feel like I'm just going through the motions, but not really grasping what's going on with my health. It's like I'm","If I have interest in finding out more about my health problem, I often search the internet before going to the doctor, and prepare myself with questions. Then I ask my doctor and try to get the best and most thorough answers. I ask her to clarify if I don't understand. I feel I am persistent and smart enough to ask the right questions and get answers from different sources/doctors if I need to, in order to make decisions for myself."
377,60,Baseline Zero Shot,Text_Anxiety,0.9487457,"When I'm sitting in the waiting room, I start to feel a sense of dread wash over me. I worry that the doctor is going to find something seriously wrong with me, and that I'll have to deal with a long and complicated treatment process. I also get anxious about the possibility of getting bad news, like a diagnosis that will change my life forever. And to make matters worse, I hate the feeling of being poked and prodded during the exam - it makes me feel vulnerable",I don't like being examined (especially pap smears) and getting shots. I feel most anxious about pain from shots and blood tests.
378,60,Baseline Zero Shot,Text_Numeracy,0.95674706,"Well, doctor... I'd say one experience that comes to mind is when my grandmother was diagnosed with Alzheimer's disease. I was her primary caregiver for a few years, and I had to learn quickly about the progression of the disease, its effects on cognitive function, and how to manage her symptoms. I had to navigate the healthcare system, communicate with her doctors, and make informed decisions about her care. It was a challenging time, but I'm proud to say that I was able to provide her","I had pain recently in my chest every time I coughed, and a long lasting cough. I knew I had pulled a muscle in my chest from coughing, and from the symptoms of my cough, I knew it wasn't serious even though it was lasting a long time. I went to the doctor to get my cough and chest examined. She confirmed that what I suspected was all correct."
379,60,Baseline Zero Shot,Text_TrustPhys,0.9610384,"I've had a bit of a complicated history with my primary care physician, Dr. Smith. At first, I trusted her completely - she was warm, attentive, and seemed to genuinely care about my well-being. However, over time, I started to feel like she was rushing through our appointments and not really listening to my concerns. There were a few instances where I felt like she dismissed my symptoms or didn't take my complaints seriously, which made me start to question her expertise and motivations. Now","My PCP seems rushed when I see her. She also seems tired and overworked. She seems like she cares a little, but she explains things to me but doesn't try to be super thorough. I probably wouldn't keep seeing her if I had actual health problems."
380,60,json_datasets_200/no_system_prompt.jsonl,Text_SubjectiveLit,0.9812506,"I feel like I'm pretty good at looking up health information online and understanding it. I can usually figure out what's going on with my body and what I need to do to take care of myself. Sometimes I get overwhelmed by all the information out there, but I try to use reputable sources and talk to my doctor if I'm really unsure about something.","If I have interest in finding out more about my health problem, I often search the internet before going to the doctor, and prepare myself with questions. Then I ask my doctor and try to get the best and most thorough answers. I ask her to clarify if I don't understand. I feel I am persistent and smart enough to ask the right questions and get answers from different sources/doctors if I need to, in order to make decisions for myself."
381,60,json_datasets_200/no_system_prompt.jsonl,Text_Anxiety,0.9677527,"I worry that the doctor will find something seriously wrong with me, like a diagnosis that will change my life. I also worry that they won't take my symptoms seriously or will brush them off, and that I'll have to advocate for myself to get the right treatment. Sometimes I feel like I'm just another patient to them, and that they're not really listening to me.",I don't like being examined (especially pap smears) and getting shots. I feel most anxious about pain from shots and blood tests.
382,60,json_datasets_200/no_system_prompt.jsonl,Text_Numeracy,0.96720433,"When my grandmother was diagnosed with Alzheimer's, I took it upon myself to research the disease, its progression, and ways to manage her symptoms. I learned about the importance of a consistent routine, memory aids, and caregiver support. I was able to help my family develop a care plan and provide emotional support to my grandmother, which really helped her quality of life.","I had pain recently in my chest every time I coughed, and a long lasting cough. I knew I had pulled a muscle in my chest from coughing, and from the symptoms of my cough, I knew it wasn't serious even though it was lasting a long time. I went to the doctor to get my cough and chest examined. She confirmed that what I suspected was all correct."
383,60,json_datasets_200/no_system_prompt.jsonl,Text_TrustPhys,0.9918078,"I trust my doctor to some extent, but I don't think she's very thorough or invested in my care. She seems overwhelmed and rushed, which makes me question her ability to catch everything or provide the best treatment. I've had to advocate for myself and push for further testing or referrals, which makes me feel like I'm doing her job for her.","My PCP seems rushed when I see her. She also seems tired and overworked. She seems like she cares a little, but she explains things to me but doesn't try to be super thorough. I probably wouldn't keep seeing her if I had actual health problems."
384,61,json_datasets_200/all_4.jsonl,Text_SubjectiveLit,0.98915476,"I'm pretty confident in my ability to understand basic health information and make informed decisions about my care. I mean, I'm not a doctor or anything, but I can read and follow instructions, and I'm not afraid to ask questions if I don't understand something. I've also done some research on my own about healthy living and nutrition, so I feel like I have a good foundation to make smart choices.","I feel i have the capacity to obtain, process, and understand my health information and services needed to make the correct health decisions. i am fully capable of reading and understanding the things about my health that are important and i am full capable of explaining my problems to a physician."
385,61,json_datasets_200/all_4.jsonl,Text_Anxiety,0.9803653,"I'm always worried that the doctor is going to find something seriously wrong with me, like a disease or something. I hate the uncertainty of not knowing what's going on with my body, and the possibility of getting bad news really stresses me out. Just sitting in the waiting room, thinking about all the possibilities, gets my heart racing and makes me feel really anxious.",I am very paranoid about my health. The thing that makes me feel the most anxious or worried is me thinking about what could be wrong and what the doctor will tell me. I am always afraid he is going to give me horrible news.
386,61,json_datasets_200/all_4.jsonl,Text_Numeracy,0.92489344,"I had a friend who was really into fitness and he was telling me about how important it is to stretch after a workout to prevent injury. I listened to him and started doing it myself, and now I rarely get sore after exercising. It's little things like that which make me feel like I'm taking care of my body.",My sister has epilepsy. I have gotten her through many seizures while waiting for an ambulance to show up. She had one seizure that was really bad once and i turned her on her side and held her until the shaking stopped and she started to wake up right as the ambulance got there.
387,61,json_datasets_200/all_4.jsonl,Text_TrustPhys,0.9695741,"I trust my primary care physician because he's always been honest with me and takes the time to explain things in a way that makes sense to me. He's not one of those doctors who just rushes you in and out, he actually listens to what I have to say and answers all my questions. Plus, he's been right about my diagnoses in the past, so I feel like he knows what he's doing.","I have complete trust in my primary care physician. Doctors are very educated about health and they know much more than i do about whats going on inside of me, so if i am told by my doctor that  i need to take certain meds or do a certain thing to fix a problem i am having, i will absolutely do it."
388,61,json_datasets_200/conditioning_on_all.jsonl,Text_SubjectiveLit,0.987286,"Honestly, I'd say I'm pretty decent at getting the information I need to make informed health decisions. I mean, I've got a college education, so I'm not struggling to understand complex concepts or anything. Plus, I'm motivated to take care of myself, so I make an effort to stay on top of my health. That being said, I'm not perfect - sometimes I might not fully understand something or might not take the time to dig deeper into a particular issue. But overall,","I feel i have the capacity to obtain, process, and understand my health information and services needed to make the correct health decisions. i am fully capable of reading and understanding the things about my health that are important and i am full capable of explaining my problems to a physician."
389,61,json_datasets_200/conditioning_on_all.jsonl,Text_Anxiety,0.9925922,"To be honest, I get a bit uneasy when I'm sitting in the waiting room, thinking about all the possible things that could be wrong with me. I worry that the doctor might find something serious, like a chronic illness or a condition that'll require a lot of treatment and lifestyle changes. I also get a bit anxious about the unknown, like what kind of tests they might need to run or what kind of medication they might prescribe. Just the thought of not being in control of my own health",I am very paranoid about my health. The thing that makes me feel the most anxious or worried is me thinking about what could be wrong and what the doctor will tell me. I am always afraid he is going to give me horrible news.
390,61,json_datasets_200/conditioning_on_all.jsonl,Text_Numeracy,0.9042004,"Well, I'd say one experience that comes to mind is when my grandfather was diagnosed with diabetes a few years ago. I took it upon myself to learn as much as I could about the condition, its causes, symptoms, and management. I even started accompanying him to his doctor's appointments and helping him with his medication regimen. Through that process, I gained a deeper understanding of the importance of lifestyle changes, such as diet and exercise, in managing chronic diseases. It was a valuable learning experience,",My sister has epilepsy. I have gotten her through many seizures while waiting for an ambulance to show up. She had one seizure that was really bad once and i turned her on her side and held her until the shaking stopped and she started to wake up right as the ambulance got there.
391,61,json_datasets_200/conditioning_on_all.jsonl,Text_TrustPhys,0.94727343,"To be honest, I've had a bit of a mixed experience with doctors in the past. I've seen a few different primary care physicians over the years, and while some of them have been great, others have left me feeling like just another number on their patient list. I think what makes me trust a doctor is when they take the time to really listen to my concerns and explain things in a way that makes sense to me. When I feel like they're not just rushing to prescribe something or","I have complete trust in my primary care physician. Doctors are very educated about health and they know much more than i do about whats going on inside of me, so if i am told by my doctor that  i need to take certain meds or do a certain thing to fix a problem i am having, i will absolutely do it."
392,61,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_SubjectiveLit,0.99229515,"I feel pretty confident in my ability to find and understand health information. I'm able to read and comprehend medical articles and websites, and I'm not afraid to ask questions when I don't understand something. I also feel comfortable seeking out a second opinion or doing my own research if I'm not sure about a diagnosis or treatment.","I feel i have the capacity to obtain, process, and understand my health information and services needed to make the correct health decisions. i am fully capable of reading and understanding the things about my health that are important and i am full capable of explaining my problems to a physician."
393,61,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_Anxiety,0.990731,"I get a little anxious when I'm sitting in the waiting room, wondering what the doctor is going to tell me. I worry that they're going to find something wrong with me, like a serious illness or something. I also don't like getting poked and prodded, it makes me a bit uncomfortable.",I am very paranoid about my health. The thing that makes me feel the most anxious or worried is me thinking about what could be wrong and what the doctor will tell me. I am always afraid he is going to give me horrible news.
394,61,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_Numeracy,0.963383,"I had a friend who was diagnosed with high blood pressure and didn't know what to do about it. I told him about the importance of reducing sodium intake, exercising regularly, and managing stress. I also encouraged him to follow up with his doctor and take his medication as prescribed. He took my advice and was able to get his blood pressure under control.",My sister has epilepsy. I have gotten her through many seizures while waiting for an ambulance to show up. She had one seizure that was really bad once and i turned her on her side and held her until the shaking stopped and she started to wake up right as the ambulance got there.
395,61,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_TrustPhys,0.97936195,"I trust my primary care physician because they seem knowledgeable and take the time to explain things to me in a way that makes sense. They also listen to my concerns and don't just dismiss them, which makes me feel like they're actually trying to help me. Plus, they've been right about my diagnosis and treatment in the past, so I feel like they know what they're doing.","I have complete trust in my primary care physician. Doctors are very educated about health and they know much more than i do about whats going on inside of me, so if i am told by my doctor that  i need to take certain meds or do a certain thing to fix a problem i am having, i will absolutely do it."
396,61,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_SubjectiveLit,0.9693623,"I'm pretty confident in my ability to understand basic health information and make informed decisions about my care. I mean, I'm a college graduate, so I'm not exactly lacking in intelligence or anything. I can read and comprehend health-related materials just fine, and I'm not afraid to ask questions if I don't understand something.","I feel i have the capacity to obtain, process, and understand my health information and services needed to make the correct health decisions. i am fully capable of reading and understanding the things about my health that are important and i am full capable of explaining my problems to a physician."
397,61,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_Anxiety,0.98746675,"I'm always worried that the doctor is going to find something seriously wrong with me, like a disease or something, and that it's going to be too late to do anything about it. I also worry that I'm not taking good enough care of myself and that the doctor is going to lecture me about it. Just the thought of getting bad news or being told I need to make some big changes to my lifestyle makes me really anxious.",I am very paranoid about my health. The thing that makes me feel the most anxious or worried is me thinking about what could be wrong and what the doctor will tell me. I am always afraid he is going to give me horrible news.
398,61,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_Numeracy,0.918032,"One time I had a friend who was experiencing some weird symptoms and I was able to help him figure out what was going on by doing some research online and suggesting he go see a doctor. It turned out he had a pretty serious condition that needed to be treated, and I felt good that I was able to help him get the help he needed.",My sister has epilepsy. I have gotten her through many seizures while waiting for an ambulance to show up. She had one seizure that was really bad once and i turned her on her side and held her until the shaking stopped and she started to wake up right as the ambulance got there.
399,61,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_TrustPhys,0.9917748,"I trust my primary care physician because they seem knowledgeable and thorough in their examinations. They take the time to listen to my concerns and explain things in a way that makes sense to me. I also appreciate that they don't just rush to prescribe medication, but instead consider alternative solutions and lifestyle changes. Overall, I feel like they have my best interests in mind.","I have complete trust in my primary care physician. Doctors are very educated about health and they know much more than i do about whats going on inside of me, so if i am told by my doctor that  i need to take certain meds or do a certain thing to fix a problem i am having, i will absolutely do it."
400,61,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_SubjectiveLit,0.9929873,"I think I'm pretty capable of understanding basic health information and making informed decisions about my care. I'm a college graduate, so I'm comfortable reading and understanding medical literature, and I'm not afraid to ask questions if I don't understand something. I also do some research on my own when I have a health concern, so I feel like I can make pretty good decisions about my health.","I feel i have the capacity to obtain, process, and understand my health information and services needed to make the correct health decisions. i am fully capable of reading and understanding the things about my health that are important and i am full capable of explaining my problems to a physician."
401,61,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_Anxiety,0.98808014,"The waiting room is the worst part for me. Just sitting there, flipping through a magazine, wondering what the doctor is going to say... it's like my mind starts racing with all these worst-case scenarios. I always think about all the things that could be wrong with me, and it's hard to shake off that feeling of uncertainty.",I am very paranoid about my health. The thing that makes me feel the most anxious or worried is me thinking about what could be wrong and what the doctor will tell me. I am always afraid he is going to give me horrible news.
402,61,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_Numeracy,0.90929085,"I've had to deal with my own share of health issues, like when I had a severe case of food poisoning a few years ago. I was able to recognize the symptoms and take care of myself until I could get to the doctor, which really helped prevent things from getting worse. I was able to stay hydrated and manage my symptoms until I could get antibiotics, which really made a big difference in my recovery.",My sister has epilepsy. I have gotten her through many seizures while waiting for an ambulance to show up. She had one seizure that was really bad once and i turned her on her side and held her until the shaking stopped and she started to wake up right as the ambulance got there.
403,61,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_TrustPhys,0.9669356,"Like I said before, I trust my doctor because they're an expert and know way more about health than I do. I figure if they're telling me something, it's because they've seen it before and know what they're talking about. Plus, my doctor always takes the time to explain things to me and answer my questions, which makes me feel more comfortable and confident in their care.","I have complete trust in my primary care physician. Doctors are very educated about health and they know much more than i do about whats going on inside of me, so if i am told by my doctor that  i need to take certain meds or do a certain thing to fix a problem i am having, i will absolutely do it."
404,61,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_SubjectiveLit,0.9896248,"I'm pretty confident in my ability to understand basic health information and make informed decisions about my care. I can read and comprehend health-related materials, ask relevant questions, and follow instructions from my doctor. I also do some research on my own to stay informed about my health, so I feel like I'm able to make decent decisions about my well-being.","I feel i have the capacity to obtain, process, and understand my health information and services needed to make the correct health decisions. i am fully capable of reading and understanding the things about my health that are important and i am full capable of explaining my problems to a physician."
405,61,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_Anxiety,0.9885895,"Honestly, it's the unknown that gets to me. I worry that the doctor will find something wrong with me, something I've been ignoring or didn't even know about. The possibility of receiving bad news or a diagnosis that will change my life forever is what makes me feel anxious and worried when visiting the doctor's office.",I am very paranoid about my health. The thing that makes me feel the most anxious or worried is me thinking about what could be wrong and what the doctor will tell me. I am always afraid he is going to give me horrible news.
406,61,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_Numeracy,0.9622065,"I had a friend who was experiencing symptoms of a heart attack, and I recognized the signs and convinced him to go to the hospital. He ended up having a blockage and needed surgery, but thankfully he's okay now. I was able to stay calm and help him get the medical attention he needed, which made me feel confident in my ability to identify a medical emergency.",My sister has epilepsy. I have gotten her through many seizures while waiting for an ambulance to show up. She had one seizure that was really bad once and i turned her on her side and held her until the shaking stopped and she started to wake up right as the ambulance got there.
407,61,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_TrustPhys,0.9782099,"I trust my doctor because he's always been straightforward with me and takes the time to explain things in a way that makes sense. He also seems to genuinely care about my well-being and doesn't just rush me in and out of the office. I've had some bad experiences with doctors in the past, but my current doctor has earned my trust over time.","I have complete trust in my primary care physician. Doctors are very educated about health and they know much more than i do about whats going on inside of me, so if i am told by my doctor that  i need to take certain meds or do a certain thing to fix a problem i am having, i will absolutely do it."
408,61,Baseline Zero Shot,Text_SubjectiveLit,0.99501747,"To be honest, I've been feeling a bit overwhelmed when it comes to understanding my health and making informed decisions. I often find myself struggling to comprehend medical jargon and feeling like I'm not asking the right questions during doctor's visits. I'd say I have a moderate capacity to obtain health information, but when it comes to processing and understanding it, I feel like I'm only getting about half of it. This lack of confidence in my ability to make informed decisions has been causing me a lot","I feel i have the capacity to obtain, process, and understand my health information and services needed to make the correct health decisions. i am fully capable of reading and understanding the things about my health that are important and i am full capable of explaining my problems to a physician."
409,61,Baseline Zero Shot,Text_Anxiety,0.98361677,"Just being in this office is making me a bit nervous, to be honest. I think what really gets to me is the fear of the unknown - not knowing what the doctor might find or diagnose, and worrying that it could be something serious. I also hate the feeling of being poked and prodded, and the vulnerability that comes with having to share personal health information with a stranger. And of course, there's always the concern about what the bill might look like at the end of it",I am very paranoid about my health. The thing that makes me feel the most anxious or worried is me thinking about what could be wrong and what the doctor will tell me. I am always afraid he is going to give me horrible news.
410,61,Baseline Zero Shot,Text_Numeracy,0.91612643,"Well, Doctor... I'd like to share an experience that's been weighing on my mind lately. About a year ago, my grandmother was hospitalized for a severe case of pneumonia. As her primary caregiver, I took on a lot of responsibility for managing her medications, monitoring her vitals, and communicating with her healthcare team. Through that process, I learned a great deal about the importance of medication adherence, recognizing signs of infection, and advocating for oneself in a medical setting. It was a challenging time",My sister has epilepsy. I have gotten her through many seizures while waiting for an ambulance to show up. She had one seizure that was really bad once and i turned her on her side and held her until the shaking stopped and she started to wake up right as the ambulance got there.
411,61,Baseline Zero Shot,Text_TrustPhys,0.9917996,"I do have a primary care physician, and to be honest, I have mixed feelings about trusting them. On one hand, I appreciate their professionalism and the fact that they always seem to take the time to listen to my concerns and answer my questions. However, I've had a few instances where I felt like they were rushing through our appointments or not taking my symptoms seriously enough, which has made me question their level of care and attention to detail. Additionally, I've had some issues with them pushing","I have complete trust in my primary care physician. Doctors are very educated about health and they know much more than i do about whats going on inside of me, so if i am told by my doctor that  i need to take certain meds or do a certain thing to fix a problem i am having, i will absolutely do it."
412,61,json_datasets_200/no_system_prompt.jsonl,Text_SubjectiveLit,0.9863385,"I think I'm pretty good at finding health information online and understanding it, but sometimes the medical jargon can be overwhelming. I try to ask questions when I don't understand something, but I'm not always sure what questions to ask. Overall, I feel like I can make decent health decisions, but I wish I had a better understanding of some of the technical stuff.","I feel i have the capacity to obtain, process, and understand my health information and services needed to make the correct health decisions. i am fully capable of reading and understanding the things about my health that are important and i am full capable of explaining my problems to a physician."
413,61,json_datasets_200/no_system_prompt.jsonl,Text_Anxiety,0.99389535,"Waiting for test results is the worst. I always think of the worst-case scenario and my mind starts racing with all the terrible things that could be wrong with me. I also hate getting shots or having to undergo any kind of procedure, the uncertainty of it all just makes me really anxious.",I am very paranoid about my health. The thing that makes me feel the most anxious or worried is me thinking about what could be wrong and what the doctor will tell me. I am always afraid he is going to give me horrible news.
414,61,json_datasets_200/no_system_prompt.jsonl,Text_Numeracy,0.95451504,"I used to take care of my grandmother who had diabetes and Alzheimer's. I had to manage her medications, monitor her blood sugar levels, and make sure she was eating healthy meals. I also had to recognize the signs of when her blood sugar was getting too low or too high and take action to correct it. It was a lot of responsibility, but I was able to keep her healthy and stable for a long time.",My sister has epilepsy. I have gotten her through many seizures while waiting for an ambulance to show up. She had one seizure that was really bad once and i turned her on her side and held her until the shaking stopped and she started to wake up right as the ambulance got there.
415,61,json_datasets_200/no_system_prompt.jsonl,Text_TrustPhys,0.9510735,"I trust my primary care physician because he takes the time to listen to my concerns and explains things in a way that makes sense to me. He's also been right about my diagnoses in the past, which makes me feel like he knows what he's doing. Plus, he's not one of those doctors who just wants to prescribe a bunch of meds and send me on my way - he actually tries to get to the root of the problem.","I have complete trust in my primary care physician. Doctors are very educated about health and they know much more than i do about whats going on inside of me, so if i am told by my doctor that  i need to take certain meds or do a certain thing to fix a problem i am having, i will absolutely do it."
416,62,json_datasets_200/all_4.jsonl,Text_SubjectiveLit,0.99441755,"I'm pretty confident in my ability to understand and process health information. I've had to deal with my own health issues, like asthma and allergies, for a while now, so I've learned to navigate the system and make informed decisions. I'm not intimidated by medical jargon, and I know how to ask the right questions to get the information I need.","I definitely think I have the capacity and the confidence to ask questions when necessary. I make all of my own health decisions, so it's important to be well-informed."
